;Species;Gene;GeneName;Ala;Arg;Asn;Asp;Cys;Gln;Glu;Gly;His;Ile;Leu;Lys;Met;Phe;Pro;Ser;Thr;Trp;Tyr;Val
730;;ND5;NADH dehydrogenase subunit 5 [Microcerotermes sp. AUS30];24;5;19;14;7;7;7;50;5;41;80;6;38;58;15;62;18;14;26;44
731;;ND5;NADH dehydrogenase subunit 5 [Periplaneta australasiae];23;5;23;14;9;8;10;39;4;47;90;16;52;62;12;59;17;14;31;30
732;;ND5;NADH dehydrogenase subunit 5 [Neostylopyga rhombifolia];24;5;24;15;10;8;10;36;4;55;82;13;52;56;12;62;18;14;33;28
733;;ND5;NADH dehydrogenase subunit 5 [Havilanditermes atripennis];24;5;17;15;8;7;9;47;5;43;79;4;39;62;13;67;20;14;27;39
734;;ND5;NADH dehydrogenase subunit 5 [Nasutitermes matangensis];25;5;18;14;7;7;9;49;4;36;78;8;38;61;14;63;18;14;25;47
735;;ND5;NADH dehydrogenase subunit 5 [Periplaneta australasiae];23;5;23;14;10;8;10;39;4;51;89;16;54;65;12;61;17;14;32;29
736;;ND5;NADH dehydrogenase subunit 5 [Anoplotermes parvus];30;5;20;16;8;7;7;48;5;40;82;7;41;60;14;58;20;14;30;41
737;;ND5;NADH dehydrogenase subunit 5 [Glyptotermes sp. A TB-2014];28;5;23;15;12;8;8;43;5;42;87;6;40;64;13;69;19;15;31;42
738;;ND5;NADH dehydrogenase subunit 5 [Aparatermes sp. A TB-2017];29;6;18;15;6;7;8;45;4;40;81;8;42;59;13;57;22;14;31;42
739;;ND5;NADH dehydrogenase subunit 5 [Termes fatalis];26;8;16;15;6;7;8;48;4;41;75;6;42;60;13;66;19;14;27;39
740;;ND5;NADH dehydrogenase subunit 5 [Reticulitermes hageni];27;6;15;16;13;7;7;51;5;32;84;6;43;65;14;69;18;13;31;53
741;;ND5;NADH dehydrogenase subunit 5 [Reticulitermes sp. A TB-2016];28;6;16;16;14;7;7;51;5;36;89;5;40;64;14;67;19;14;30;48
742;;ND5;NADH dehydrogenase subunit 5 [Termes fatalis];26;8;16;15;6;7;9;48;4;41;75;6;42;60;13;65;19;14;27;39
743;;ND5;NADH dehydrogenase subunit 5 [Astratotermes sp. RDCT147];24;5;17;15;7;7;7;47;5;37;77;7;43;58;13;66;23;14;30;42
744;;ND5;NADH dehydrogenase subunit 5 [Cephalotermes rectangularis];23;5;20;15;6;7;9;47;4;41;80;6;39;62;14;63;18;14;30;48
745;;ND5;NADH dehydrogenase subunit 5 [Astratotermes sp. A TB-2017];24;5;17;15;7;7;7;48;5;37;77;7;43;58;13;65;23;14;30;42
746;;ND5;NADH dehydrogenase subunit 5 [Reticulitermes flavipes];26;6;15;16;12;7;7;52;5;35;86;6;42;64;14;67;18;13;31;53
747;;ND5;NADH dehydrogenase subunit 5 [Nasutitermes longinasus];23;5;20;16;6;7;7;47;4;36;76;5;41;62;13;65;19;14;27;46
748;;ND5;NADH dehydrogenase subunit 5 [Mirocapritermes connectens];26;6;17;17;6;7;8;45;4;42;82;8;39;61;14;63;22;14;27;39
749;;ND5;NADH dehydrogenase subunit 5 [Pericapritermes sp. 4 TB-2017];23;5;22;15;7;7;9;46;4;39;79;7;41;63;13;62;19;13;27;47
750;;ND5;NADH dehydrogenase subunit 5 [Reticulitermes flaviceps];29;6;16;16;13;7;7;53;5;38;90;5;40;62;14;66;19;14;30;45
751;;ND5;NADH dehydrogenase subunit 5 [Reticulitermes nelsonae];28;6;15;16;13;7;7;50;5;33;85;6;43;64;14;69;18;13;31;52
752;;ND5;NADH dehydrogenase subunit 5, partial [Prorhinotermes simplex];26;7;17;15;15;8;7;48;5;37;82;4;38;66;13;68;17;14;28;60
753;;ND5;NADH dehydrogenase subunit 5 [Astalotermes cf. qietus RDCT073];26;5;18;16;6;7;6;45;4;35;79;10;44;56;14;60;22;14;28;45
754;;ND5;NADH dehydrogenase subunit 5 [Nasutitermes macrocephalus];25;5;18;14;6;7;9;49;4;36;80;6;37;63;13;65;18;14;26;45
755;;ND5;NADH dehydrogenase subunit 5 [Noditermes cristifrons];22;5;16;15;7;7;8;48;4;44;79;9;40;62;15;61;22;14;29;41
756;;ND5;NADH dehydrogenase subunit 5 [Panchlora nivea];25;6;27;16;11;8;10;38;8;40;89;15;54;52;13;52;21;12;32;36
757;;ND5;NADH dehydrogenase subunit 5 [Astalotermes cf. quietus RDCT046];27;5;18;16;6;7;6;45;4;36;79;10;44;56;14;60;22;14;28;43
758;;ND5;NADH dehydrogenase subunit 5 [Anoplotermes janus];27;5;16;15;7;7;7;48;5;37;84;8;42;56;14;58;21;13;30;44
759;;ND5;NADH dehydrogenase subunit 5 [Anoplotermes group sp. AF TB-2017];29;6;19;16;7;7;7;46;4;38;83;8;46;59;13;58;22;14;30;41
760;;ND5;NADH dehydrogenase subunit 5 [Procapritermes sp. A TB-2017];24;6;19;14;6;7;8;44;4;42;81;8;39;62;14;65;20;13;26;38
761;;ND5;NADH dehydrogenase subunit 5 [Reticulitermes virginicus];26;6;15;16;13;7;7;51;5;34;84;7;42;64;14;68;19;13;31;53
762;;ND5;NADH dehydrogenase subunit 5 [Araujotermes parvellus];24;5;17;15;9;7;9;47;5;34;78;8;41;61;14;61;20;14;24;47
763;;ND5;NADH dehydrogenase subunit 5 [Cosmozosteria sp. B117];23;5;24;15;9;8;9;38;5;48;85;15;55;60;13;62;17;14;33;27
764;;ND5;NADH dehydrogenase subunit 5 [Subulitermes sp. G712];24;5;19;15;6;7;9;46;4;41;79;8;41;61;14;62;20;14;29;43
765;;ND5;NADH dehydrogenase subunit 5 [Humutermes krishnai];28;6;18;15;7;7;7;46;4;36;79;8;43;60;14;59;20;14;29;40
766;;ND5;NADH dehydrogenase subunit 5 [Opisthoplatia orientalis];25;5;28;14;9;8;12;37;5;42;90;14;53;62;12;62;20;13;33;32
767;;ND5;NADH dehydrogenase subunit 5 [Aciculitermes sp. T3.10f];25;6;19;14;7;7;8;46;4;43;79;7;42;63;14;61;19;14;25;40
768;;ND5;NADH dehydrogenase subunit 5 [Noditermes lamanianus];22;5;16;15;9;7;8;50;4;44;82;11;41;70;14;63;21;14;31;46
769;;ND5;NADH dehydrogenase subunit 5 [Pericapritermes nigerianus];23;6;19;16;10;7;8;49;4;37;84;6;42;70;15;65;21;15;28;50
770;;ND5;NADH dehydrogenase subunit 5 [Opisthoplatia orientalis];25;5;28;14;9;8;12;37;5;42;90;14;53;62;12;62;21;13;33;31
771;;ND5;NADH dehydrogenase subunit 5 [Nasutitermes sp. COL2012L08];24;5;19;16;6;7;7;48;5;43;82;8;40;62;14;60;19;13;31;39
772;;ND5;NADH dehydrogenase subunit 5 [Microcerotermes sp. C TB-2017];23;5;19;14;7;7;7;50;5;40;80;5;38;59;15;63;18;14;27;47
773;;ND5;NADH dehydrogenase subunit 5 [Nasutitermes longirostris];24;5;18;15;8;7;8;48;4;37;80;7;40;61;14;63;19;14;24;44
774;;ND5;NADH dehydrogenase subunit 5 [Neocapritermes taracua];23;6;20;15;8;7;8;47;4;40;81;8;43;59;13;59;21;15;28;43
775;;ND5;NADH dehydrogenase subunit 5 [Nasutitermes matangensis];25;5;17;15;7;7;9;49;4;36;79;7;37;61;14;64;18;14;25;47
776;;ND5;NADH dehydrogenase subunit 5 [Alyscotermes kilimandjaricus];26;5;19;15;7;7;6;50;4;35;78;9;44;56;15;60;21;13;29;41
777;;ND5;NADH dehydrogenase subunit 5 [Gyna caffrorum];27;5;24;14;9;8;13;40;5;39;86;12;54;55;14;57;22;13;30;39
778;;ND5;NADH dehydrogenase subunit 5 [Nasutitermes longirostris];24;5;18;15;8;7;8;48;4;38;79;7;41;62;14;63;19;14;24;42
779;;ND5;NADH dehydrogenase subunit 5 [Pycnoscelus indicus];24;5;24;15;9;8;10;41;5;41;91;16;47;55;12;61;22;14;32;35
780;;ND5;NADH dehydrogenase subunit 5 [Nasutitermes sp. 1 TB-2017];23;5;22;16;7;7;8;46;4;46;82;5;39;64;14;62;19;14;26;38
781;;ND5;NADH dehydrogenase subunit 5 [Reticulitermes flavipes];26;6;15;16;12;7;7;51;5;36;86;6;42;64;14;68;18;13;31;52
782;;ND5;NADH dehydrogenase subunit 5 [Eurycotis decipiens];25;5;29;16;9;8;9;38;4;54;85;15;50;54;13;57;17;14;35;24
783;;ND5;NADH dehydrogenase subunit 5 [Polyspathotermes sulcifrons];25;5;17;16;6;7;6;49;5;42;82;7;40;59;13;63;20;14;29;43
784;;ND5;NADH dehydrogenase subunit 5 [Reticulitermes lucifugus];26;6;17;16;14;7;7;49;5;35;89;5;41;61;14;69;18;14;29;53
785;;ND5;NADH dehydrogenase subunit 5 [Bulbitermes makhamensis];24;5;15;15;6;7;9;47;4;37;79;8;38;62;14;66;20;14;27;47
786;;ND5;NADH dehydrogenase subunit 5 [Panchlora nivea];23;5;29;16;11;8;9;38;5;53;85;17;55;53;13;55;20;12;36;33
787;;ND5;NADH dehydrogenase subunit 5 [Pericapritermes dolichocephalus];23;5;22;15;6;7;9;47;4;40;79;7;41;64;13;62;19;13;27;45
788;;ND5;NADH dehydrogenase subunit 5 [Microcerotermes sp. F TB-2017];23;5;19;14;7;7;7;52;5;36;81;5;38;58;15;61;18;14;27;51
789;;ND5;NADH dehydrogenase subunit 5 [Aparatermes sp. A TB-2017];25;5;17;15;7;7;8;46;6;37;79;7;43;58;14;62;21;14;30;39
790;;ND5;NADH dehydrogenase subunit 5 [Nasutitermes sp. 3 TB-2017];24;5;18;15;8;7;8;48;4;38;80;8;40;61;14;62;19;14;24;43
791;;ndhE;NADH dehydrogenase subunit 4L [Phyllodromica sp. Phil];1;2;4;2;3;1;3;4;1;8;16;1;6;11;0;9;3;2;9;5
792;;ndhE;NADH dehydrogenase subunit 4L [Zootermopsis nevadensis];0;3;2;2;5;1;3;6;1;4;17;1;7;14;0;9;2;1;9;8
793;;ndhE;NADH dehydrogenase subunit 4L [Ectobius sp. Z254C];1;2;4;2;3;1;3;4;2;6;15;1;7;10;0;10;3;2;9;6
794;;ndhE;NADH dehydrogenase subunit 4L [Zootermopsis angusticollis];0;3;2;2;6;1;3;5;1;3;16;1;7;15;0;9;2;1;9;9
795;;ndhE;NADH dehydrogenase subunit 4L [Microtermes sp. BDIT051];0;2;4;1;5;2;2;4;2;4;16;0;2;13;0;12;1;1;8;12
796;;ndhE;NADH dehydrogenase subunit 4L [Cryptocercus kyebangensis];1;2;2;1;3;2;3;5;1;6;16;1;5;13;0;11;2;1;10;10
797;;ndhE;NADH dehydrogenase subunit 4L [Neotermes sp. A TB-2014];1;3;2;1;4;2;3;4;1;4;16;0;4;15;0;14;4;1;7;9
798;;ndhE;NADH dehydrogenase subunit 4L [Microtermes sp. B TB-2017];0;2;2;1;5;2;2;4;1;5;15;0;2;12;0;14;1;1;10;12
799;;ndhE;NADH dehydrogenase subunit 4L [Methana sp. AUS1];1;2;4;1;3;2;3;4;1;6;16;1;7;13;0;10;2;1;7;7
800;;ndhE;NADH dehydrogenase subunit 4L [Neotermes insularis];1;3;3;1;4;1;3;5;2;6;16;0;4;15;0;13;2;1;8;7
801;;ndhE;NADH dehydrogenase subunit 4L [Periplaneta americana];1;2;4;1;3;2;3;4;1;8;16;2;6;13;0;11;3;1;6;7
802;;ndhE;NADH dehydrogenase subunit 4L [Arenivaga sp. B097];1;1;5;1;4;2;3;6;1;7;20;1;7;10;0;6;3;0;9;5
803;;ndhE;NADH dehydrogenase subunit 4L [Therea olegrandjeani];1;1;3;1;2;2;3;7;1;6;16;1;5;11;0;9;2;1;11;8
804;;ndhE;NADH dehydrogenase subunit 4L [Eupolyphaga sp. NS-2016];1;2;4;1;2;2;3;5;1;7;19;1;4;13;0;11;3;1;8;6
805;;ndhE;NADH dehydrogenase subunit 4L [Eublaberus distanti];1;2;4;1;3;1;3;4;1;5;16;1;7;10;0;16;2;1;9;6
806;;ndhE;NADH dehydrogenase subunit 4L [Carbrunneria paramaxi];1;2;5;1;4;1;3;4;1;4;16;1;5;10;0;11;3;1;6;9
807;;ndhE;NADH dehydrogenase subunit 4L [Parcoblatta fulvescens];1;2;5;1;3;2;3;4;1;8;15;1;7;12;0;9;3;1;7;6
808;;ndhE;NADH dehydrogenase subunit 4L [Eupolyphaga sinensis];1;2;4;1;2;2;3;5;1;7;17;1;2;11;0;11;3;1;6;6
809;;ndhE;NADH dehydrogenase subunit 4L [Diploptera punctata];1;2;4;1;3;1;3;4;1;6;15;1;5;11;0;13;3;1;7;5
810;;ndhE;NADH dehydrogenase subunit 4L [Cryptocercus meridianus];1;2;2;1;3;2;3;6;1;6;15;1;6;15;0;10;2;1;9;9
811;;ndhE;NADH dehydrogenase subunit 4L [Microcerotermes nervosus];1;2;4;1;4;2;2;4;2;7;16;1;2;12;0;12;2;2;9;8
812;;ndhE;NADH dehydrogenase subunit 4L [Cryptocercus meridianus];1;2;2;1;3;2;3;6;1;6;15;1;5;15;0;10;2;1;9;8
813;;ndhE;NADH dehydrogenase subunit 4L [Archimandrita tessellata];2;2;4;1;3;1;3;4;1;5;16;1;6;9;0;14;3;1;10;7
814;;ndhE;NADH dehydrogenase subunit 4L [Hodotermopsis sjostedti];0;2;2;2;6;2;3;4;1;5;15;1;5;11;0;12;2;1;9;12
815;;ndhE;NADH dehydrogenase subunit 4L [Odontotermes sp. B TB-2017];1;2;2;1;5;2;2;4;2;2;15;0;2;12;0;14;1;1;9;14
816;;ndhE;NADH dehydrogenase subunit 4L [Macrotermes vitrialatus];0;3;3;1;5;1;2;4;2;3;15;1;2;12;0;12;1;1;9;14
817;;ndhE;NADH dehydrogenase subunit 4L [Paranauphoeta circumdata];3;2;5;1;3;1;3;5;1;7;17;1;4;11;0;10;2;1;10;6
818;;ndhE;NADH dehydrogenase subunit 4L [Rhabdoblatta sp. RHA];3;2;4;1;3;1;3;4;1;8;16;1;5;13;0;11;3;1;8;5
819;;ndhE;NADH dehydrogenase subunit 4L [Microcerotermes newmani];1;2;4;1;4;2;2;4;2;8;16;1;3;12;1;12;1;2;9;8
820;;ndhE;NADH dehydrogenase subunit 4L [Cryptocercus relictus];1;2;2;1;3;2;3;6;1;6;16;1;5;14;0;10;2;1;9;10
821;;ndhE;NADH dehydrogenase subunit 4L [Neostylopyga rhombifolia];1;2;4;1;3;2;3;5;1;8;16;2;7;13;0;9;2;1;6;8
822;;ndhE;NADH dehydrogenase subunit 4L, partial [Periplaneta americana];1;2;4;1;3;2;3;4;1;7;16;1;5;13;0;11;3;1;6;8
823;;ndhE;NADH dehydrogenase subunit 4L [Ergaula capucina];1;1;3;1;2;2;3;6;1;6;17;1;5;14;0;10;2;1;9;8
824;;ndhE;NADH dehydrogenase subunit 4L [Blaberus discoidalis];2;2;3;1;3;1;3;5;1;5;17;1;5;10;0;14;2;1;10;7
825;;ndhE;NADH dehydrogenase subunit 4L [Odontotermes sp. C TB-2017];1;2;1;1;5;2;2;4;2;3;15;0;2;12;0;15;1;1;9;13
826;;ndhE;NADH dehydrogenase subunit 4L [Macrotermes sp. PHI4];0;2;3;1;5;2;2;4;2;5;15;1;2;12;0;12;1;1;9;12
827;;ndhE;NADH dehydrogenase subunit 4L [Parcoblatta bolliana];1;2;5;1;3;2;3;4;1;7;15;1;7;12;0;10;4;1;7;5
828;;ndhE;NADH dehydrogenase subunit 4L [Microcerotermes sp. C TB-2017];1;2;4;1;4;2;2;4;2;6;16;1;3;13;1;12;2;2;9;8
829;;ndhE;NADH dehydrogenase subunit 4L [Neostylopyga rhombifolia];1;2;4;1;3;2;3;5;1;6;16;1;6;13;0;10;2;1;6;8
830;;ndhE;NADH dehydrogenase subunit 4L [Therea petiveriana];1;1;2;1;2;2;3;5;1;5;16;1;5;12;0;12;2;1;10;9
831;;ndhE;NADH dehydrogenase subunit 4L [Macrotermes sp. A TB-2017];0;2;3;1;5;2;2;4;2;3;15;1;2;12;0;12;1;1;9;14
832;;ndhE;NADH dehydrogenase subunit 4L [Odontotermes sp. A TB-2017];1;2;1;1;5;2;2;5;2;3;15;0;2;12;0;14;1;1;9;13
833;;ndhE;NADH dehydrogenase subunit 4L [Odontotermes sp. BDIT9-1.3A];1;2;1;1;5;2;2;5;2;2;14;0;2;13;0;14;1;1;9;14
834;;ndhE;NADH dehydrogenase subunit 4L [Acanthotermes acanthothorax];0;2;2;1;5;2;2;5;2;5;15;0;3;12;0;14;1;2;9;13
835;;ndhE;NADH dehydrogenase subunit 4L [Odontotermes formosanus];1;2;1;1;5;2;2;4;2;4;15;0;4;12;0;16;1;2;9;12
836;;ndhE;NADH dehydrogenase subunit 4L [Odontotermes longignathus];1;2;1;1;5;2;2;4;2;4;15;0;2;12;0;15;1;1;9;12
837;;ndhE;NADH dehydrogenase subunit 4L [Asiablatta kyotensis];1;2;4;1;4;2;3;4;1;7;16;1;5;12;0;9;4;1;6;6
838;;ndhE;NADH dehydrogenase subunit 4L [Microcerotermes baluchistanicus];1;2;4;1;4;2;2;4;2;5;16;1;2;13;0;12;2;2;9;9
839;;ndhE;NADH dehydrogenase subunit 4L [Tuberculitermes bycanistes];1;3;4;1;5;1;2;4;2;5;14;1;2;12;0;12;1;1;9;11
840;;ndhE;NADH dehydrogenase subunit 4L [Therea regularis];1;1;2;1;2;2;3;5;1;4;16;1;5;12;0;12;2;1;10;10
841;;ndhE;NADH dehydrogenase subunit 4L [Allodontermes schultzei];0;2;2;1;5;2;2;5;2;4;15;0;1;12;0;13;1;1;10;13
842;;ndhE;NADH dehydrogenase subunit 4L [Pycnoscelus nigra];3;2;3;1;3;1;3;4;1;5;16;1;4;13;0;13;4;1;8;7
843;;ndhE;NADH dehydrogenase subunit 4L [Hypotermes makhamensis];1;2;1;1;5;2;2;4;2;3;15;0;2;12;0;15;1;1;9;13
844;;ndhE;NADH dehydrogenase subunit 4L [Microcerotermes sp. 3 TB-2017];1;2;3;1;4;2;2;4;2;6;16;1;2;13;0;13;2;2;9;8
845;;ndhE;NADH dehydrogenase subunit 4L [Odontotermes minutus];1;2;1;1;5;2;2;4;2;5;15;0;2;12;0;15;1;1;9;11
846;;ndhE;NADH dehydrogenase subunit 4L [Microcerotermes sp. I TB-2017];1;2;3;1;4;2;2;4;2;7;16;1;2;12;0;13;2;2;9;8
847;;ndhE;NADH dehydrogenase subunit 4L [Microcerotermes progrediens];1;2;4;1;4;2;2;4;2;6;15;1;2;13;0;12;1;2;9;10
848;;ndhE;NADH dehydrogenase subunit 4L [Blaberus peruvianus];2;2;4;1;3;1;3;4;1;5;16;1;5;11;0;14;2;1;9;8
849;;ndhE;NADH dehydrogenase subunit 4L [Odontotermes sp. K TB-2017];1;2;1;1;5;2;2;5;2;4;16;0;2;11;0;14;1;1;9;12
850;;ndhE;NADH dehydrogenase subunit 4L [Macrotermes gilvus];0;2;2;1;5;2;2;4;2;5;15;1;2;12;0;13;1;1;9;12
851;;ndhE;NADH dehydrogenase subunit 4L [Macrotermes sp. B TB-2017];0;2;2;1;5;2;2;4;2;2;15;1;2;13;0;13;1;1;9;14
852;;ndhE;NADH dehydrogenase subunit 4L [Microcerotermes sp. G TB-2017];1;2;3;1;4;2;2;4;2;6;16;1;3;13;1;13;2;2;9;8
853;;ndhE;NADH dehydrogenase subunit 4L [Symploce macroptera];1;2;5;1;4;1;3;4;1;6;15;1;5;12;0;11;3;1;7;6
854;;ndhE;NADH dehydrogenase subunit 4L [Odontotermes javanicus];1;2;1;1;5;2;2;4;2;3;15;0;2;12;0;15;1;1;9;13
855;;ndhE;NADH dehydrogenase subunit 4L [Microcerotermes sp. SA TB-2017];1;2;4;1;4;2;2;4;2;6;15;1;2;13;0;12;1;2;9;10
856;;ndhE;NADH dehydrogenase subunit 4L [Odontotermes sp. 10 TB-2017];1;2;1;1;5;2;2;4;2;4;14;0;2;13;0;15;1;1;9;12
857;;ndhE;NADH dehydrogenase subunit 4L [Microcerotermes sp. E TB-2017];1;2;4;1;4;2;2;4;2;6;16;1;3;13;1;12;1;2;9;9
858;;ndhE;NADH dehydrogenase subunit 4L [Odontotermes obesus];1;2;1;1;5;2;2;5;2;4;15;0;2;12;0;14;1;1;9;12
859;;ndhE;NADH dehydrogenase subunit 4L [Ectobiidae sp. BB];1;2;4;1;4;2;3;4;1;6;15;1;5;11;0;11;3;1;7;7
860;;ndhE;NADH dehydrogenase subunit 4L [Microtermes sp. RDCT048];0;2;2;1;5;2;2;4;2;5;16;1;2;13;0;13;1;1;8;11
861;;ndhE;NADH dehydrogenase subunit 4L [Periplaneta fuliginosa];1;2;4;1;3;2;3;5;1;9;16;1;7;13;0;10;2;1;6;7
862;;ndhE;NADH dehydrogenase subunit 4L [Microtermes obesi];0;2;2;1;5;2;2;5;2;7;16;1;2;11;0;12;1;1;9;10
863;;ndhE;NADH dehydrogenase subunit 4L [Macrotermes subhyalinus];0;2;3;1;5;2;2;4;2;3;15;1;3;12;0;13;1;2;9;15
864;;ndhE;NADH dehydrogenase subunit 4L [Microcerotermes parvus];1;2;4;1;4;2;2;4;2;5;15;1;3;13;0;12;1;2;9;10
865;;ndhE;NADH dehydrogenase subunit 4L [Amitermes sp. 5 TB-2017];1;2;4;1;4;2;2;4;2;7;15;1;2;12;0;12;1;2;10;9
866;;ndhE;NADH dehydrogenase subunit 4L [Microcerotermes havilandi];1;2;4;1;4;2;2;4;2;6;16;1;2;13;0;12;1;2;9;9
867;;ndhE;NADH dehydrogenase subunit 4L [Microcerotermes sp. COL2012-T09];1;2;3;1;4;2;2;4;2;6;15;1;2;13;0;13;1;2;9;10
868;;ndhE;NADH dehydrogenase subunit 4L [Microtermes sp. C TB-2017];0;2;2;1;5;2;2;5;2;6;16;1;2;11;0;12;1;1;9;11
869;;ndhE;NADH dehydrogenase subunit 4L [Procubitermes undulans];1;2;3;1;4;2;2;4;2;7;15;1;2;12;0;13;1;2;9;10
870;;ndhE;NADH dehydrogenase subunit 4L [Shelfordella lateralis];1;2;4;1;3;2;3;5;1;8;16;2;7;14;0;10;2;1;5;7
871;;ndhE;NADH dehydrogenase subunit 4L [Odontotermes hainanensis];2;2;1;1;5;2;2;5;2;4;16;0;2;11;0;14;1;1;9;11
872;;ndhE;NADH dehydrogenase subunit 4L [Amitermes sp. 4 TB-2017];1;2;4;1;4;2;2;4;2;6;15;1;2;12;0;12;1;2;10;10
873;;ndhE;NADH dehydrogenase subunit 4L [Odontotermes sp. D TB-2017];1;2;1;1;5;2;2;4;2;4;15;0;2;12;0;15;1;1;9;12
874;;ndhE;NADH dehydrogenase subunit 4L [Microtermes sp. A TB-2017];0;2;2;1;5;2;2;5;2;5;15;1;2;12;0;12;1;1;9;12
875;;ndhE;NADH dehydrogenase subunit 4L [Neolaxta sp. B107];3;2;2;1;3;1;3;4;1;6;16;1;5;11;0;14;3;1;9;7
876;;ndhE;NADH dehydrogenase subunit 4L [Amitermes sp. E TB-2017];1;2;4;1;4;2;2;4;2;6;15;1;2;12;0;12;1;2;10;10
877;;ndhE;NADH dehydrogenase subunit 4L [Periplaneta australasiae];1;2;4;1;3;2;3;5;1;7;16;1;7;13;0;10;2;1;6;9
878;;ND6;NADH dehydrogenase subunit 6 [Therea regularis];4;1;16;2;1;5;2;6;1;20;29;5;17;12;7;9;15;1;4;4
879;;ND6;NADH dehydrogenase subunit 6 [Ectobius sp. Z254C];3;1;13;0;0;3;3;6;2;24;26;7;19;11;4;14;14;2;7;5
880;;ND6;NADH dehydrogenase subunit 6 [Therea olegrandjeani];5;1;16;1;2;4;3;6;1;21;30;6;19;10;6;9;12;1;4;4
881;;ND6;NADH dehydrogenase subunit 6 [Pycnoscelus sp. B103];4;1;7;0;0;6;2;5;2;22;25;6;17;11;4;20;15;1;4;9
882;;ND6;NADH dehydrogenase subunit 6 [Therea petiveriana];5;1;16;1;1;5;3;6;1;20;31;5;18;10;6;9;15;1;4;4
883;;ND6;NADH dehydrogenase subunit 6 [Melanozosteria sp. Cairns, Australia];4;1;13;1;1;5;4;5;1;22;28;5;22;9;4;11;14;1;8;7
884;;ND6;NADH dehydrogenase subunit 6 [Periplaneta fuliginosa];3;1;11;1;1;6;5;5;2;17;27;6;27;9;3;11;14;1;8;8
885;;ND6;NADH dehydrogenase subunit 6 [Protagonista lugubris];3;1;14;0;1;5;5;5;2;18;26;4;29;10;3;12;9;1;7;8
886;;ND6;NADH dehydrogenase subunit 6 [Porotermes adamsoni];7;1;11;1;0;4;6;7;3;15;30;9;19;7;3;15;14;2;5;6
887;;ND6;NADH dehydrogenase subunit 6 [Ergaula capucina];3;1;17;1;2;4;2;6;1;23;27;4;20;11;6;11;13;1;8;3
888;;ND6;NADH dehydrogenase subunit 6 [Microhodotermes viator];7;1;9;1;1;4;5;5;2;15;23;10;23;6;3;18;21;2;4;4
889;;ND6;NADH dehydrogenase subunit 6 [Pycnoscelus nigra];4;1;7;1;0;6;2;5;1;20;25;6;16;12;4;18;18;1;5;9
890;;ND6;NADH dehydrogenase subunit 6 [Arenivaga sp. B097];5;1;14;1;1;3;3;4;1;21;29;5;18;11;6;12;9;3;8;5
891;;ND6;NADH dehydrogenase subunit 6 [Eupolyphaga sinensis];5;1;11;1;1;6;3;6;1;16;28;6;25;9;3;14;13;1;5;9
892;;ND6;NADH dehydrogenase subunit 6 [Eupolyphaga sinensis];5;1;11;1;1;6;3;6;1;16;28;4;24;9;3;14;13;1;5;9
893;;ND6;NADH dehydrogenase subunit 6 [Blatta orientalis];3;1;12;1;1;5;5;5;2;15;23;5;29;12;3;14;13;1;5;7
894;;ND6;NADH dehydrogenase subunit 6 [Pycnoscelus indicus];3;1;7;0;0;6;2;5;2;21;25;6;17;11;4;19;17;1;4;10
895;;ND6;NADH dehydrogenase subunit 6 [Phyllodromica sp. Phil];3;1;14;0;0;3;3;5;1;21;26;6;22;11;5;12;15;2;8;5
896;;ND6;NADH dehydrogenase subunit 6 [Cryptocercus meridianus];4;1;16;0;1;7;4;6;1;13;26;7;28;7;3;16;16;1;4;4
897;;ND6;NADH dehydrogenase subunit 6 [Gromphadorhina portentosa];5;1;9;0;0;5;2;5;2;22;33;5;15;14;6;13;17;1;4;6
898;;ND6;NADH dehydrogenase subunit 6 [Polyphaga plancyi];3;1;14;2;1;3;2;5;2;17;28;5;25;11;6;11;15;1;5;6
899;;ND6;NADH dehydrogenase subunit 6 [Gromphadorhina sp. B040];5;1;9;0;0;5;2;5;2;22;32;4;14;14;6;13;17;1;4;6
900;;ND6;NADH dehydrogenase subunit 6 [Cryptocercus meridianus];4;1;15;0;1;6;4;6;1;13;26;7;27;7;3;16;16;1;4;4
901;;ND6;NADH dehydrogenase subunit 6 [Cosmozosteria sp. B117];4;1;14;2;1;5;4;5;2;20;27;5;25;9;3;11;14;1;6;6
902;;ND6;NADH dehydrogenase subunit 6 [Neostylopyga rhombifolia];5;1;12;0;1;5;5;5;2;18;27;5;30;9;3;13;13;1;5;4
903;;ND6;NADH dehydrogenase subunit 6 [Neostylopyga rhombifolia];5;1;13;0;1;5;5;5;2;19;28;6;29;9;3;13;13;1;5;4
904;;ND6;NADH dehydrogenase subunit 6 [Periplaneta australasiae];4;1;12;1;1;6;5;5;2;14;27;4;28;9;3;10;15;1;7;8
905;;ND6;NADH dehydrogenase subunit 6 [Periplaneta australasiae];4;1;12;1;1;6;5;5;2;15;26;5;29;9;3;11;15;1;7;8
906;;ND6;NADH dehydrogenase subunit 6 [Parcoblatta pensylvanica];4;1;10;0;0;7;2;6;1;27;28;5;13;13;4;17;10;2;6;8
907;;ND6;NADH dehydrogenase subunit 6 [Pycnoscelus femapterus];4;1;9;0;0;6;2;5;1;25;28;6;14;12;3;18;16;1;6;4
908;;ND6;NADH dehydrogenase subunit 6 [Pycnoscelus surinamensis];4;1;7;0;0;6;2;5;2;22;26;6;17;11;4;18;17;1;4;8
