Species	Sociality	Subs	Value
RDCT100_Noditermes_cristifrons_1	2	A_T_norm	0.220786784560809
RDCT106_Nasutitermes_lujae_1	2	A_T_norm	0.225597982425031
RDCT108_Procubitermes_undulans_1	2	A_T_norm	0.303738584474886
RDCT112_Schedorhinotermes_lamanianus_Congo_1	2	A_T_norm	0.0974830316742081
RDCT121_Ateuchotermes_sp.C_1	2	A_T_norm	0.154831398208138
RDCT125_Tuberculitermes_bycanistes_1	2	A_T_norm	0.262999629903775
RDCT128_Thoracotermes_macrothorax_1	2	A_T_norm	0.313115079365079
RDCT129_Crenetermes_albotarsalis_1	2	A_T_norm	0.366838151446304
RDCT130_Cubitermes_sulcifrons_1	2	A_T_norm	0.15749169195203
RDCT131_Orthotermes_mansuetus_1	2	A_T_norm	0.17631501616221
RDCT137_Nasutitermes_latifrons_1	2	A_T_norm	0.126520310698201
RDCT141_Ophiotermes_grandilabius_1	2	A_T_norm	0.0664500198010576
RDCT144_Odontotermes_sp.D_1	2	A_T_norm	0.148924157832006
RDCT147_Astratotermes_sp._1	2	A_T_norm	0.199949692437859
RDCT157_Nasutitermes_diabolus_1	2	A_T_norm	0.237588652482269
RDCT159_Proboscitermes_tubuliferus_1	2	A_T_norm	0.215834882501549
RDCT160_Odontotermes_nr.pauperans_1	2	A_T_norm	0.027401767249483
RDCT161_Pseudacanthotermes_militaris_Congo_1	2	A_T_norm	0.214453781512605
RDCT163_Glyptotermes_spA_Congo_1	1	A_T_norm	0.382779799252377
RDCT180_Cephalotermes_rectangularis_1	2	A_T_norm	0.0892660694640893
RDCT183_Apilitermes_longiceps_1	2	A_T_norm	0.266281969217835
RDCT70_Ateuchotermes_retifaciens_1	2	A_T_norm	0.133483522702538
RET-GRA_Reticulitermes_grassei_France_1	2	A_T_norm	0.204648653508969
Reticulitermes_aculabialis_China_1	2	A_T_norm	0.0761507296649097
Reticulitermes_chinensis_China_1	2	A_T_norm	0.0809405058781617
Reticulitermes_hageni_1	2	A_T_norm	0.0667306095235867
Rhabdoblatta_sp_1	0	A_T_norm	0.842344864299285
SAF1_Microtermes_sp.A_1	2	A_T_norm	0.198401688781665
SAF2_Macrotermes_falciger_SouthAfrica_1	2	A_T_norm	0.129600181735575
SAF3_Microtermes_sp.B_1	2	A_T_norm	0.170785973397823
SAF4_Amitermes_sp.5_1	2	A_T_norm	0.137606802665467
SAF5_Allodontermes_schultzei_1	2	A_T_norm	0.175772425537831
SAF7_Amitermes_sp.3_1	2	A_T_norm	0.123067556695875
SAF8_Amitermes_sp.4_1	2	A_T_norm	0.193379013715554
SING48_Microcerotermes_sp.B_1	2	A_T_norm	0.221050946919178
SING54_Hospitalitermes_hospitalis_1	2	A_T_norm	0.251063934466557
SING55_Bulbitermes_singaporensis_1	2	A_T_norm	0.214434289316105
SING58_Aciculitermes_aciculatus_1	2	A_T_norm	0.278249678249678
SING60_Macrotermes_malaccensis_1	2	A_T_norm	0.237615628823987
SING73_Termes_comis_1	2	A_T_norm	0.200784484206574
SING74_Neotermes_spA_Singapore_1	1	A_T_norm	0.270347087540962
SING75_Schedorhinotermes_medioobscurus_Singapore_1	2	A_T_norm	0.0347613735717085
SING76_Glyptotermes_1	1	A_T_norm	0.357809524994711
SING77_Havilanditermes_proatripennis_1	2	A_T_norm	0.27426126401467
SING78_Hirtitermes_hirtiventris_1	2	A_T_norm	0.290311376266754
SING80_Coptotermes_kalshoveni_Singapore_1	2	A_T_norm	0.0830814098232386
SING86_Globitermes_globosus_1	2	A_T_norm	0.266261639041141
SING87_Macrotermes_carbonarius_Singapore_1	2	A_T_norm	0.225615763546798
SING88_Procapritermes_sp.G_1	2	A_T_norm	0.359919378059315
SING89_Mirocapritermes_connectens_1	2	A_T_norm	0.297514033680834
SING91_Macrotermes_gilvus_Singapore_1	2	A_T_norm	0.0588144963144963
Sinocapritermes_mushae_Japan_1	2	A_T_norm	0.201315474129896
T1.10e_Prohamitermes_mirabilis_1	2	A_T_norm	0.128292306994877
T1.15a_Leucopitermes_leucops_1	2	A_T_norm	0.291651896490606
T13_Heterotermes_tenuis_FG_1	2	A_T_norm	0.0742384887839433
T1.6c_Procapritermes_sp.A_1	2	A_T_norm	0.376838709677419
T1.6d_Pericapritermes_dolichocephalus_1	2	A_T_norm	0.191245791245791
T2.13c_Schedorhinotermes_longirostris_Singapore_1	2	A_T_norm	0.0737539613944108
T2.19a_Oriensubulitermes_inanis_1	2	A_T_norm	0.0493893678160919
T2.1c_Microcerotermes_havilandi_1	2	A_T_norm	0.143750196337134
T2.1d_Schedorhinotermes_translucens_Singapore_1	2	A_T_norm	0.110297613387848
T2.1e_Amitermes_dentatus_1	2	A_T_norm	0.104328104328104
T3.10E_Bulbitermes_sp.B_1	2	A_T_norm	0.214477726574501
T4.12_Odontotermes_sp.A_1	2	A_T_norm	0.172759433962264
T4.14A_Euhamitermes_hamatus_1	2	A_T_norm	0.232752662058659
T6.9a_Parrhinotermes_spB_Singapore_1	2	A_T_norm	0.0739054062845618
TBRU1.1b_Parrhinotermes_aequalis_spB_Brunei_1	2	A_T_norm	0.15787269681742
TBRU1.22c_Parrhinotermes_microdentiformis_spA_Brunei_1	2	A_T_norm	0.217146577795293
TBRU1-3_Coptotermes_travians_Brunei_1	2	A_T_norm	0.126301484123332
TBRU2.3A_Schedorhinotermes_sarawakensis_Brunei_1	2	A_T_norm	0.103743084285728
TBRU3.12b_Nasutitermes_neoparvus_1	2	A_T_norm	0.111957195806112
TBRU3.17a_Nasutitermes_longirostris_1	2	A_T_norm	0.391350210970464
TBRU3.18a_Microcerotermes_nr.havilandi_1	2	A_T_norm	0.148782862706913
TBRU3.23a_Orientotermes_emersoni_1	2	A_T_norm	0.43922071322986
TBRU5.4a_Glyptotermes_1	1	A_T_norm	0.306533013525992
TBRU7.17B_Heterotermes_tenuior_Brunei_1	2	A_T_norm	0.172275858328361
TBRU8.14E_Labritermes_buttelreepeni_1	2	A_T_norm	0.294487075508973
TBRU8.15B_Procapritermes_martyni_1	2	A_T_norm	0.358053691275168
TBRU9.12E_Microcerotermes_serrula_1	2	A_T_norm	0.267093285880501
TBRU9.19A_Macrotermes_sp.B_1	2	A_T_norm	0.126524627313323
TBRU9.19E_Odontotermes_mathuri_1	2	A_T_norm	0.0952097902097902
THAI008_Hypotermes_makhamensis_1	2	A_T_norm	0.131723257211538
THAI021_Nasutitermes_sp.2_1	2	A_T_norm	0.239876649309944
THAI023_Parrhinotermes_spA_Thailand_1	2	A_T_norm	0.104503052654415
THAI026_Dicuspiditermes_sp.2_1	2	A_T_norm	0.270462159281255
THAI028_Pericapritermes_sp.2_1	2	A_T_norm	0.204446064139942
THAI031_Glyptotermes_sp3_Thailand_1	1	A_T_norm	0.354936857249427
THAI036_Termes_rostratus_1	2	A_T_norm	0.0795248078266946
THAI037_Procapritermes_sp.1_1	2	A_T_norm	0.50878255602665
THAI043_Nasutitermes_sp.3_1	2	A_T_norm	0.19181009587617
THAI046_Nasutitermes_matangensis_1	2	A_T_norm	0.0345191040843215
THAI052_Hospitalitermes_sp.D_1	2	A_T_norm	0.165521997758556
THAI055_Microcerotermes_sp.A_1	2	A_T_norm	0.0713238400556674
THAI056_Nasutitermes_sp.1_1	2	A_T_norm	0.239028213166144
THAI061_Pericapritermes_sp.3_1	2	A_T_norm	0.178144329896907
THAI063_Schedorhinotermes_sp3_Thailand_1	2	A_T_norm	0.236363636363636
THAI064_Odontotermes_javanicus_1	2	A_T_norm	0.17066639094246
THAI067_Hospitalitermes_sp.C_1	2	A_T_norm	0.289974832214765
THAI071_Macrotermes_annandalei_1	2	A_T_norm	0.128202663077441
THAI076_Globitermes_sulphureus_1	2	A_T_norm	0.254630125636575
THAI078_Mirocapritermes_sp.2_1	2	A_T_norm	0.271236230110159
THAI084_Schedorhinosp_Thailand_1	2	A_T_norm	0.19020979020979
THAI088_Microtermes_obesi_Thailand_1	2	A_T_norm	0.0750403616402971
THAI091_Aciculitermes_maymyoensis_1	2	A_T_norm	0.215883559636612
THAI093_Bulbitermes_makhamensis_1	2	A_T_norm	0.140532775366166
THAI098_Reticulitermes_sp.A_1	2	A_T_norm	0.0562593268114741
THAI100_Bulbitermes_nr.laticephalus_1	2	A_T_norm	0.0885801128962223
THAI102_Odontotermes_longignathus_1	2	A_T_norm	0.205342467472177
THAI105_Sinocapritermes_sp.1_1	2	A_T_norm	0.0807411312796566
THAI108_NODE_1_length_15711_cov_281392_ID_711_1	1	A_T_norm	0.303792372881356
THAI115_Odontotermes_sp.10_1	2	A_T_norm	0.167487684729064
TP1.15A_Cryptotermes_sp3_Malaysia_1	1	A_T_norm	0.314285714285714
TP1.19B_Pericapritermes_sp.G_1	2	A_T_norm	0.36956043956044
Tryonicus_parvus_1	0	A_T_norm	0.815629849061927
WA2_Microcerotermes_newmani_1	2	A_T_norm	0.178156810233876
Z140_Ectobiidae_sp._1	0	A_T_norm	0.786949309343797
Z95_Rhyparobia_grandis_1	0	A_T_norm	0.824517153188112
3.10.2AUS_Coptotermes_acinaciformis_raffrayi_Australia_1	2	A_G_norm	0.308396409082908
3.11.1_Nasutitermes_exitiosus_1	2	A_G_norm	0.527321924820828
3.12.2.AUS_Heterotermes_cf_occiduus_1	2	A_G_norm	0.568272620446533
3.14.4_Amitermes_sp.1_1	2	A_G_norm	0.346612296110414
3_15_2_AUS_Heterotermes_occidus_Australia_1	2	A_G_norm	0.419168827623857
3.15.6AUS_Heterotermes_platycephalus_Australia_1	2	A_G_norm	0.49350192535545
Allacta_bimaculata_1	0	A_G_norm	0.0985250737463127
Amazonina_sp._1	0	A_G_norm	0.163986013986014
Anaplecta_calosoma_1	0	A_G_norm	0.571744916427127
Anaplecta_omei_1	0	A_G_norm	0.348721291882275
Ancistrotermes_pakistanicus_Thailand_1	2	A_G_norm	0.708982035928144
ARG2014-01_Aparatermes_sp.B_1	2	A_G_norm	0.465927750410509
AUS101_1	1	A_G_norm	0.178793356682861
AUS103_Heterotermes_cf_paradoxus_1	2	A_G_norm	0.400265957446808
AUS104_Schedorhinotermes_sp4_Australia_1	2	A_G_norm	0.460171058714748
AUS109_Kalotermitidae_sp_E_Australia_1	1	A_G_norm	0.208775940119224
AUS110_NODE_1_length_15815_cov_394767_ID_1911_1	1	A_G_norm	0.441081517352704
AUS111_1	1	A_G_norm	0.275945059960994
AUS114_Microcerotermes_sp.H_1	2	A_G_norm	0.455372812969296
AUS11_Schedorhinotermes_spA_Australia_1	2	A_G_norm	0.325712060525145
AUS121_Heterotermes_cf_paradoxus_1	2	A_G_norm	0.444136522753792
AUS18_Ephelotermes_melachoma_1	2	A_G_norm	0.582201177147409
AUS19_Ephelotermes_taylori_1	2	A_G_norm	0.362108600871978
AUS24_Nasutitermes_longipennis_1	2	A_G_norm	0.359627329192547
AUS2_Laxta_sp._1	0	A_G_norm	0.252781750970594
AUS30_Microcerotermes_sp._1	2	A_G_norm	0.396294390118374
AUS46_Lophotermes_septentrionalis_1	2	A_G_norm	0.407854552395495
AUS47_Heterotermes_vagus_Australia_1	2	A_G_norm	0.771035471407843
AUS49_Tumulitermes_sp._1	2	A_G_norm	0.34325796902484
AUS4_Amitermes_meridionalis_1	2	A_G_norm	0.342707136997539
AUS50_Heterotermes_validus_1	2	A_G_norm	0.429268292682927
AUS54_Nasutitermes_triodiae_1	2	A_G_norm	0.271301562758849
AUS56_Tumulitermes_pastinator_1	2	A_G_norm	0.491001632574666
AUS57_Tumulitermes_recalvus_1	2	A_G_norm	0.449376697243783
AUS5_Tumulitermes_sp._1	2	A_G_norm	0.447362930050446
AUS62_Nasutitermes_graveolus_1	2	A_G_norm	0.586712791886155
AUS66_Microcerotermes_sp.E_1	2	A_G_norm	0.630758836197796
AUS6_Microcerotermes_nervosus_1	2	A_G_norm	0.55519378723199
AUS71_Microcerotermes_sp.G_1	2	A_G_norm	0.395457589285714
AUS77_Amitermes_sp.D_1	2	A_G_norm	0.543993506493507
AUS78_Amitermes_sp.E_1	2	A_G_norm	0.551778500344862
AUS82_Microcerotermes_sp.I_1	2	A_G_norm	0.476786985747559
AUS89_NODE_1_length_15463_cov_359375_ID_1361_1	1	A_G_norm	0.389437560876164
AUS91_1	1	A_G_norm	0.679151061173533
AUS97_Nasutitermes_sp._1	2	A_G_norm	0.562334869431644
AUST14-12_Stolotermes_victoriensis_1	1	A_G_norm	0.184435939493348
AUSTRALIANRPERTH_Coptotermes_michaelseni_1	2	A_G_norm	0.592760751671081
B002_Aeluropoda_insignis_1	0	A_G_norm	0.377378217385921
B003_Archimandrita_tesselata_1	0	A_G_norm	0.236162605932203
B004_Blaberus_peruvianus_1	0	A_G_norm	0.166873857404022
B007_Blaberus_cf._1	0	A_G_norm	0.373879291493549
B010_Blaberus_discoidalis_1	0	A_G_norm	0.275447427293065
B015_Byrsotria_cabrerai_1	0	A_G_norm	0.713908915069457
B016_Byrsotria_fumigata_1	0	A_G_norm	0.429540803504111
B017_Byrsotria_rothi_1	0	A_G_norm	0.619427277444921
B020_Diploptera_punctata_1	0	A_G_norm	0.322793148880105
B021_Elliptorhina_chopardi_1	0	A_G_norm	0.403996003996004
B023_Elliptorhina_javanica_1	0	A_G_norm	0.545875163683981
B029_Gromphadorhina_grandidieri_1	0	A_G_norm	0.291280353200883
B031_Gromphadorhina_oblongonota_1	0	A_G_norm	0.385240054869684
B034_Gyna_caffrorum_1	0	A_G_norm	0.162387009039277
B035_Gyna_capucina_1	0	A_G_norm	0.239981360671016
B041_Nauphoeta_cinerea_1	0	A_G_norm	0.216895205685117
B044_Panchlora_nivea_1	0	A_G_norm	0.303971486761711
B046_Phoetalia_pallida_1	0	A_G_norm	0.16887698757855
B048_Pycnoscelus_femapterus_1	0	A_G_norm	0.132668605456308
B050_Pycnoscelus_nigra_1	0	A_G_norm	0.247221354282909
B052_Pycnoscelus_surinamensis_1	0	A_G_norm	0.336321218074656
B053_Rhyparobia_maderae_1	0	A_G_norm	0.371888281724347
B054_Rhyparobia_sp._1	0	A_G_norm	0.427536960675852
B055_Schultesia_lampyridiformis_1	0	A_G_norm	0.115384615384615
B056_Blaptica_dubia_1	0	A_G_norm	0.207506801553131
B058_Asiablatta_kyotensis_1	0	A_G_norm	0.195079426578845
B061_Paratemnopteryx_couloniana_1	0	A_G_norm	0.110068358243541
B062_Parcoblatta_divisa_1	0	A_G_norm	0.450711649973643
B063_Parcoblatta_lata_1	0	A_G_norm	0.54677580043367
B064_Parcoblatta_pennsylvanica_1	0	A_G_norm	0.36046511627907
B066_Symploce_macroptera_1	0	A_G_norm	0.175367273399242
B067_Symploce_pallens_1	0	A_G_norm	0.192431981653289
B068_Blatta_orientalis_1	0	A_G_norm	0.153002699055331
B069_Deropeltis_paulinoi_1	0	A_G_norm	0.129513716398962
B071_Eurycotis_decipiens_1	0	A_G_norm	0.206546541820757
B072_Eurycotis_floridana_1	0	A_G_norm	0.576355285819733
B073_Eurycotis_opaca_Sunset_1	0	A_G_norm	0.411476868327402
B074_Eurycotis_sp._1	0	A_G_norm	0.112210775206891
B075_Neostylopyga_rhombifolia_1	0	A_G_norm	0.103865979381443
B077_Periplaneta_australasiae_1	0	A_G_norm	0.334456699346405
B078_Periplaneta_brunnea_1	0	A_G_norm	0.26695652173913
B080_Shelfordella_lateralis_1	0	A_G_norm	0.238639248540239
B082_Ischnoptera_bilunata_1	0	A_G_norm	0.167689453403739
B083_Ischnoptera_deropeltiformis_1	0	A_G_norm	0.326135105204873
B084_Ischnoptera_sp._1	0	A_G_norm	0.220238095238095
B086_Ergaula_capucina_1	0	A_G_norm	0.128864987831091
B088_Polyphaga_aegyptiaca_1	0	A_G_norm	0.117969772486867
B089_Therea_olegrandjeani_1	0	A_G_norm	0.232138045505006
B090_Therea_petiveriana_1	0	A_G_norm	0.538188073394495
B091_Therea_regularis_1	0	A_G_norm	0.41422735669867
B094_Heterogamodes_hebraica_1	0	A_G_norm	0.0991683914154127
B096_Lobopterella_dimidiatipes_1	0	A_G_norm	0.0672871093351817
B097_Arenivaga_cf._1	0	A_G_norm	0.112687155240347
B099_Parcoblatta_fulvescens_1	0	A_G_norm	0.104227153143899
B100_Parcoblatta_uhleriana_1	0	A_G_norm	0.454859793379717
B101_Parcoblatta_bolliana_1	0	A_G_norm	0.406674576141452
B103_Pycnoscelus_sp._1	0	A_G_norm	0.438872850508347
B107_Neolaxta_mackerrasae_1	0	A_G_norm	0.127606243591204
B115_Macropanesthia_rhinoceros_1	0	A_G_norm	0.234554696600657
B122_Platyzosteria_nitida_1	0	A_G_norm	0.110740199188898
B124_Tryonicus_mackerrasae_1	0	A_G_norm	0.20583038869258
BA2929_NODE_6_length_15590_cov_330713_ID_1249685_1	1	A_G_norm	0.407576507940815
BA3121_NODE_84_length_15754_cov_340293_ID_1927933_1	1	A_G_norm	0.72033949218174
Balta_sp._1	0	A_G_norm	0.0998609240338601
BB_Ectobiidae_1	0	A_G_norm	0.167358229598894
BBI_Blattella_bisignata_1	0	A_G_norm	0.456265329678257
BDIT020_Microtermes_sp_Burundi_1	2	A_G_norm	0.47756610977556
BDIT022_Microcerotermes_parvus_1	2	A_G_norm	0.495145959934692
BDIT023_Pseudacanthotermes_spiniger_Burundi_1	2	A_G_norm	0.252549019607843
BDIT026_Promirotermes_pygmaeus_1	2	A_G_norm	0.478354755784062
BDIT034_Termes_hospes_1	2	A_G_norm	0.460038134916968
BDIT037_Furculitermes_soyeri_1	2	A_G_norm	0.700103447883866
BDIT041_Nasutitermes_arborum_1	2	A_G_norm	0.388764267990074
BDIT049_Aderitotermes_sp.2_1	2	A_G_norm	0.336676340047798
BDIT051_Microtermes_sp_Burundi_1	2	A_G_norm	0.490164164142585
BDIT061_Alyscotermes_kilimandjaricus_1	2	A_G_norm	0.581346585309597
BDIT062_Acholotermes_chirotus_1	2	A_G_norm	0.316082930756844
BDIT064_Macrotermes_sp.A_1	2	A_G_norm	0.453779213896155
BDIT069_Cubitermes_nr_fulvus_1	2	A_G_norm	0.306110342100059
BDIT073_Promirotermes_sp.A_1	2	A_G_norm	0.799054593599371
BDIT074_Aderitotermes_fossor_1	2	A_G_norm	0.362383395522388
BDIT075_Cubitermes_fulvus_1	2	A_G_norm	0.387160669392316
BDIT076_Apicotermitinae_gen.A_1	2	A_G_norm	0.386702727067839
BDIT078_Cubitermes_ugandensis_1	2	A_G_norm	0.370500363823139
BDIT087_Odontotermes_sp._1	2	A_G_norm	0.61233438185111
BDIT089_Microcerotermes_progrediens_1	2	A_G_norm	0.56512769852108
BDIT101_Anenteotermes_polyscolus_1	2	A_G_norm	0.40891876654574
BDIT102_Microcerotermes_fuscotibialis_1	2	A_G_norm	0.706231628453851
BDIT106_Cubitermes_oblectatus_1	2	A_G_norm	0.455914645172957
BDIT108_Foraminitermes_rhinoceros_1	2	A_G_norm	0.424444369838179
BDIT109_Aderitotermes_sp_1	2	A_G_norm	0.334028790087464
BDIT112_Astalotermes_murcus_1	2	A_G_norm	0.271742959094599
BDIT114_Trinevitermes_sp.A_1	2	A_G_norm	0.487775061124694
BDIT120_Astalotermes_sp._1	2	A_G_norm	0.21366344543886
BDIT121_Alyscotermes_sp.B_1	2	A_G_norm	0.38048685110959
BDIT129_Macrotermes_vitrialatus_Burundi_1	2	A_G_norm	0.423945699343496
BDIT27_Coptotermes_sjosdteti_Burundi_1	2	A_G_norm	0.705500394011032
BDIT8-M2A_Coptotermes_amanii_1	2	A_G_norm	0.39860251605218
BDIT8-M2B_Microtermes_sp_Burundi_1	2	A_G_norm	0.48339674852992
Beybienkoa_karandanensis_1	0	A_G_norm	0.20495951417004
Bifid_1	1	A_G_norm	0.244373401534527
BLA48_Laxta_sp._1	0	A_G_norm	0.435271128480703
Blatella_germanica_1	0	A_G_norm	0.391525423728814
BRA12_Aparatermes_sp.A_1	2	A_G_norm	0.354813543454517
BRA13_Spinitermes_sp.A_1	2	A_G_norm	0.821164695177434
BRA15_Glyptotermes_1	1	A_G_norm	0.183428532571739
BRA1_Constrictotermes_cyphergaster_1	2	A_G_norm	0.423688210415015
BRA28_Anoplotermes-group_sp.I_1	2	A_G_norm	0.609540131391031
BRA29_Labiotermes_sp._1	2	A_G_norm	0.472001828452019
BRA2_Inquilinitermes_sp._1	2	A_G_norm	0.722511951325511
BRA31_Serritermes_serrifer_1	1	A_G_norm	0.320911464514598
BRA3_Cornitermes_cumulans_1	2	A_G_norm	0.411283706175135
BRA7_Patawatermes_sp.A_1	2	A_G_norm	0.40714538379908
BRA8_Labiotermes_sp._1	2	A_G_norm	0.34260505458352
BRU3_Amitermes_dentatus_1	2	A_G_norm	0.561287869184941
BRU6_Nasutitermes_matangensis_1	2	A_G_norm	0.513289760348584
BRU8_Hospitalitermes_hospitalis_1	2	A_G_norm	0.714285714285714
BUidUT_Blattella_lituricollis_1	0	A_G_norm	0.297913411159114
BV_Blattella_vaga_1	0	A_G_norm	0.106377053745475
CA10_Synacanthotermes_sp._1	2	A_G_norm	0.659033078880407
CA11_Duplidentitermes_sp._1	2	A_G_norm	0.263671252989026
CA12_Astalotermes_Cameroon_1	2	A_G_norm	0.619340916243312
CA13_Ophiotermes_sp._1	2	A_G_norm	0.713770617568086
CA15_Apicotermitinae_gen.B_Cameroon_1	2	A_G_norm	0.41110278791037
CA18_Amalotermes_phaeocephalus_Cameroon_1	2	A_G_norm	0.407815992501262
CA1_Cubitermes_fungifaber_1	2	A_G_norm	0.429968701095462
CA20_Leptomyxotermes_doriae_1	2	A_G_norm	0.536315536315536
CA25_Pericapritermes_nigerianus_1	2	A_G_norm	0.336174667264842
CA26_Sphaerotermes_sphaerothorax_1	2	A_G_norm	0.608133453085376
CA27_Acanthotermes_acanthotorax_Cameroon_1	2	A_G_norm	0.37642327745435
CA35_Basidentitermes_aurivillii_Cameroon_1	2	A_G_norm	0.295546840958606
CA37_Sphaerotermes_sp.A_1	2	A_G_norm	0.553838646714379
CA38_Aderitotermes_sp_Cameroon_1	2	A_G_norm	0.303044554455446
CA8_Postsubulitermes_parviconstrictus_1	2	A_G_norm	0.167351662887377
CA9_Jugositermes_tuberculatus_1	2	A_G_norm	0.534589055657128
CAM16-31_NODE_1_length_16055_cov_206745_ID_2275_1	1	A_G_norm	0.215285352177587
Carbrunneria_paramaxi_1	0	A_G_norm	0.154030854695134
CHI15-157_NODE_1_length_15696_cov_532996_ID_1259_1	1	A_G_norm	0.527483443708609
CHI15-24_1	1	A_G_norm	0.484887737478411
CHI15-75_1	1	A_G_norm	0.186138435969995
CHI15-85_NODE_1_length_15781_cov_415385_ID_1981_1	1	A_G_norm	0.456829602558246
COL17-26_NODE_1_length_15512_cov_173959_ID_51_1	1	A_G_norm	0.353135345666991
COL2012L04_Patawatermes_turricola_1	2	A_G_norm	0.400646851277665
COL2012L05_Cavitermes_tuberosus_1	2	A_G_norm	0.40338860850757
COL-2012L08_Nasutitermes_sp._1	2	A_G_norm	0.407760686403339
COL2012T03_Humutermes_krishnai_1	2	A_G_norm	0.449594250878114
COL2012-T09_Microcerotermes_sp._1	2	A_G_norm	0.60034742327736
COL-4PUERTO_Heterotermes_nr_tenuis_1	2	A_G_norm	0.809690937663698
COL-SAS_Nasutitermes_sp._1	2	A_G_norm	0.761260172427685
COPACI_Coptotermes_acinaciformis_Australia_1	2	A_G_norm	0.437710437710438
COPFRE_Coptotermes_frenchi_Australia_1	2	A_G_norm	0.461810109978812
COP-LAC_Coptotermes_lacteus_Australia_1	2	A_G_norm	0.497181510710259
Coptotermes_formosanus_Miyako_1	2	A_G_norm	0.438376943496397
CR_Cryptocercus_relictus_1	0	A_G_norm	0.308243727598566
CRYAUS_Cryptotermes_austrinus_Australia_1	1	A_G_norm	0.664325068870523
CRYBREVIS_Cryptotermes_brevis_Australia_1	1	A_G_norm	0.145883940620783
CRYDOMESTI_Cryptotermes_domesticus_1	1	A_G_norm	0.439865945616574
CRYDRUDDLE_Cryptotermes_dudleyi_Australia_1	1	A_G_norm	0.62976995270287
Cryptocercus_hirtus_1	0	A_G_norm	0.265934065934066
Cryptocercus_meridianus_1	0	A_G_norm	0.221354844305664
Cryptocercus_punctulatus_sp_CR18_1	0	A_G_norm	0.202366541064943
Cryptotermes_secundus_1	1	A_G_norm	0.774704276615105
CRYQUEEN_Cryptotermes_queenslandicus_Australia_1	1	A_G_norm	0.618529199711608
CU_1490_0_NODE_2_length_15846_cov_660191_ID_1569873_1	1	A_G_norm	0.0942203895537899
Dentispicotermes_brevicarinatus_1	2	A_G_norm	0.386378217083178
Dolichorhinotermes_longilabius_1	2	A_G_norm	0.218827930174564
Drepanotermes_ISO312_1	2	A_G_norm	0.370985361590562
E16_Microtermes_sp_Pakistan_1	2	A_G_norm	0.530136921846328
E17-RS-34-2-TR_NODE_1_length_15518_cov_51521_ID_229_1	1	A_G_norm	0.227377761345781
E31_Microtermes_obesi_Pakistan_1	2	A_G_norm	0.455112207151665
E42_Microcerotermes_sp.3_1	2	A_G_norm	0.436474603435816
E48_Coptotermes_heimi_Pakistan_1	2	A_G_norm	0.811663807890223
E50_Microtermes_sp1_Pakistan_1	2	A_G_norm	0.288353359434769
E58_Kalotermitidae_spA_Pakistan_1	1	A_G_norm	0.417240249098656
E6_Amitermes_sp.A_1	2	A_G_norm	0.398935370364801
EC1466_0_NODE_3_length_15795_cov_299853_ID_608187_1	1	A_G_norm	0.416609117531361
Ectobius_sp_Z254C_1	0	A_G_norm	0.303670745272525
Elliptorhina_davidi_22_1	0	A_G_norm	0.511767349116747
Embiratermes_neotenicus_French_Guiana_1	2	A_G_norm	0.475385354578155
ES_Eupolyphaga_sinensis_1	0	A_G_norm	0.80180608365019
Eublaberus_distanti_25_1	0	A_G_norm	0.175965545207931
FG16-11_1	1	A_G_norm	0.518690157930068
FG17-7_NODE_1_length_15536_cov_109291_ID_76_1	1	A_G_norm	0.458965789351529
FG-ND2-12_1	1	A_G_norm	0.138339370298133
FG-ND2-19_Anhangatermes_macarthuri_1	2	A_G_norm	0.422400260942246
FG-ND2-26_Ruptitermes_nr.xanthochiton_1	2	A_G_norm	0.438589153771086
FG-N-D2-2_Neotermes_spA_FG_1	1	A_G_norm	0.414894783657654
FG-ND2-30_Nasutitermes_sp._1	2	A_G_norm	0.332518337408313
FG-ND2-32_Nasutitermes_sp.SC_1	2	A_G_norm	0.411245610792829
FG-ND2-33_Anoplotermes-group_sp.SB_1	2	A_G_norm	0.378469194069666
FG-ND2-38_Microcerotermes_sp.SA_1	2	A_G_norm	0.457116426589137
FG-ND2-3_Comatermes_sp._1	1	A_G_norm	0.362343188421763
FG-ND2-43_Tetimatermes_sp.A_1	2	A_G_norm	0.531411087831321
FG-ND2-48_Ruptitermes_arboreus_1	2	A_G_norm	0.486857331790379
FLY667_0_NODE_1_length_15810_cov_38592_ID_136216_1	1	A_G_norm	0.771874301363738
G13-017_Anoplotermes-group_sp.N_1	2	A_G_norm	0.738126061120543
G13-023_Embiratermes_brevinasus_1	2	A_G_norm	0.471521903582972
G13-026_Heterotermes_crinitus_FG_1	2	A_G_norm	0.610847814639284
G13-028_Planicapritermes_planiceps_1	2	A_G_norm	0.369334035011071
G13-034_Anoplotermes_parvus_1	2	A_G_norm	0.574184909955145
G13-036_Termes_fatalis_1	2	A_G_norm	0.573882888606523
G13-065_Anoplotermes-group_sp.Q_1	2	A_G_norm	0.507479905335396
G13-067_Crepititermes_verruculosus_1	2	A_G_norm	0.385004407440532
G13-069_Anoplotermes-group_sp.AF_1	2	A_G_norm	0.394696650516115
G13-072_Rubeotermes_jheringi_1	2	A_G_norm	0.282225237449118
G13-080_Neocapritermes_taracua_1	2	A_G_norm	0.506181818181818
G13-081_Aparatermes_nr.cingulatus_1	2	A_G_norm	0.379439252336449
G13-084_Termes_sp.A_1	2	A_G_norm	0.486966072967266
